"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-04-25T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",9247.86,"bereinigt"
"2023-04-25T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.04,"bereinigt"
"2023-04-25T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",8.78,"bereinigt"
"2023-04-25T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",21.03,"bereinigt"
"2023-04-25T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",68.83,"bereinigt"
"2023-04-25T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",7.39,"bereinigt"
"2023-04-25T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",4.77,"bereinigt"
"2023-04-25T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",88.71,"bereinigt"
"2023-04-25T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-25T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10433.09,"bereinigt"
"2023-04-25T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",31.29,"bereinigt"
"2023-04-25T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",17.36,"bereinigt"
"2023-04-25T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",33.22,"bereinigt"
"2023-04-25T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",54.3,"bereinigt"
"2023-04-25T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",NA,"bereinigt"
"2023-04-25T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",NA,"bereinigt"
"2023-04-25T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",76.91,"bereinigt"
"2023-04-25T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-25T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.05,"bereinigt"
"2023-04-25T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.84,"bereinigt"
"2023-04-25T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",6.47,"bereinigt"
"2023-04-25T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",81.61,"bereinigt"
"2023-04-25T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",92.53,"bereinigt"
"2023-04-25T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-26T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.92,"bereinigt"
"2023-04-26T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.22,"bereinigt"
"2023-04-26T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",16.25,"bereinigt"
"2023-04-26T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",7.23,"bereinigt"
"2023-04-26T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",19.98,"bereinigt"
"2023-04-26T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",61.07,"bereinigt"
"2023-04-26T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",10.53,"bereinigt"
"2023-04-26T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",7.3,"bereinigt"
"2023-04-26T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",87.84,"bereinigt"
"2023-04-26T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-26T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",12854.69,"bereinigt"
"2023-04-26T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",28.99,"bereinigt"
"2023-04-26T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",16.92,"bereinigt"
"2023-04-26T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",29.49,"bereinigt"
"2023-04-26T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",54.46,"bereinigt"
"2023-04-26T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",10.96,"bereinigt"
"2023-04-26T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",7.76,"bereinigt"
"2023-04-26T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",81.38,"bereinigt"
"2023-04-26T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-26T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12078.88,"bereinigt"
"2023-04-26T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",27.28,"bereinigt"
"2023-04-26T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",15.25,"bereinigt"
"2023-04-26T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",28.78,"bereinigt"
"2023-04-26T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",50.49,"bereinigt"
"2023-04-26T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",NA,"bereinigt"
"2023-04-26T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",NA,"bereinigt"
"2023-04-26T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",78.13,"bereinigt"
"2023-04-26T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-26T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.6,"bereinigt"
"2023-04-26T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.6,"bereinigt"
"2023-04-26T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",8.25,"bereinigt"
"2023-04-26T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",72.1,"bereinigt"
"2023-04-26T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",91.26,"bereinigt"
"2023-04-26T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-27T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.98,"bereinigt"
"2023-04-27T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.24,"bereinigt"
"2023-04-27T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",15.96,"bereinigt"
"2023-04-27T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",6.24,"bereinigt"
"2023-04-27T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",20.94,"bereinigt"
"2023-04-27T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",62.46,"bereinigt"
"2023-04-27T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",10.67,"bereinigt"
"2023-04-27T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.92,"bereinigt"
"2023-04-27T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",101.09,"bereinigt"
"2023-04-27T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-27T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",17140.81,"bereinigt"
"2023-04-27T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",27.7,"bereinigt"
"2023-04-27T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",13.38,"bereinigt"
"2023-04-27T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",32.45,"bereinigt"
"2023-04-27T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",53.44,"bereinigt"
"2023-04-27T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",11.4,"bereinigt"
"2023-04-27T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",7.56,"bereinigt"
"2023-04-27T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",90.9,"bereinigt"
"2023-04-27T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-27T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14350.73,"bereinigt"
"2023-04-27T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",34.59,"bereinigt"
"2023-04-27T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",18.61,"bereinigt"
"2023-04-27T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",37.61,"bereinigt"
"2023-04-27T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",45.46,"bereinigt"
"2023-04-27T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",NA,"bereinigt"
"2023-04-27T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",NA,"bereinigt"
"2023-04-27T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",86.81,"bereinigt"
"2023-04-27T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-27T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.29,"bereinigt"
"2023-04-27T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.15,"bereinigt"
"2023-04-27T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",8.34,"bereinigt"
"2023-04-27T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",77.65,"bereinigt"
"2023-04-27T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",107.75,"bereinigt"
"2023-04-27T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-28T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.8,"bereinigt"
"2023-04-28T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.22,"bereinigt"
"2023-04-28T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",14.31,"bereinigt"
"2023-04-28T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.11,"bereinigt"
"2023-04-28T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",19.54,"bereinigt"
"2023-04-28T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",47.94,"bereinigt"
"2023-04-28T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",8.65,"bereinigt"
"2023-04-28T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.04,"bereinigt"
"2023-04-28T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",57.38,"bereinigt"
"2023-04-28T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-28T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",17283.96,"bereinigt"
"2023-04-28T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",16.55,"bereinigt"
"2023-04-28T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",5.42,"bereinigt"
"2023-04-28T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",23.35,"bereinigt"
"2023-04-28T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",45.75,"bereinigt"
"2023-04-28T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",8.3,"bereinigt"
"2023-04-28T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",6.12,"bereinigt"
"2023-04-28T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",59.73,"bereinigt"
"2023-04-28T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-28T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11624.95,"bereinigt"
"2023-04-28T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",46.65,"bereinigt"
"2023-04-28T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",31.74,"bereinigt"
"2023-04-28T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",40.54,"bereinigt"
"2023-04-28T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",31.43,"bereinigt"
"2023-04-28T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",14.5,"bereinigt"
"2023-04-28T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",7.84,"bereinigt"
"2023-04-28T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",43.12,"bereinigt"
"2023-04-28T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-28T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.84,"bereinigt"
"2023-04-28T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1,"bereinigt"
"2023-04-28T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.64,"bereinigt"
"2023-04-28T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",57.58,"bereinigt"
"2023-04-28T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",74.2,"bereinigt"
"2023-04-28T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.88,"bereinigt"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.18,"bereinigt"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",7.47,"bereinigt"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.14,"bereinigt"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",9.48,"bereinigt"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",59.88,"bereinigt"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",6.84,"bereinigt"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",4.31,"bereinigt"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",85.82,"bereinigt"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",9242.53,"bereinigt"
"2023-04-29T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",12.09,"bereinigt"
"2023-04-29T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",5.59,"bereinigt"
"2023-04-29T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",14.56,"bereinigt"
"2023-04-29T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",59.11,"bereinigt"
"2023-04-29T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.93,"bereinigt"
"2023-04-29T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",4.54,"bereinigt"
"2023-04-29T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",75,"bereinigt"
"2023-04-29T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-29T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9885.65,"bereinigt"
"2023-04-29T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",25.36,"bereinigt"
"2023-04-29T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",13.95,"bereinigt"
"2023-04-29T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",27.1,"bereinigt"
"2023-04-29T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",41.91,"bereinigt"
"2023-04-29T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",6.48,"bereinigt"
"2023-04-29T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",4.43,"bereinigt"
"2023-04-29T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",63.07,"bereinigt"
"2023-04-29T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-29T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.78,"bereinigt"
"2023-04-29T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.92,"bereinigt"
"2023-04-29T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",3.9,"bereinigt"
"2023-04-29T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",68.2,"bereinigt"
"2023-04-29T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",85.79,"bereinigt"
"2023-04-29T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.13,"bereinigt"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.2,"bereinigt"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",7.28,"bereinigt"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.77,"bereinigt"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",9.68,"bereinigt"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",62.69,"bereinigt"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",9.76,"bereinigt"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",7.44,"bereinigt"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",79.14,"bereinigt"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",8620.54,"bereinigt"
"2023-04-30T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",10.33,"bereinigt"
"2023-04-30T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",4.51,"bereinigt"
"2023-04-30T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",12.83,"bereinigt"
"2023-04-30T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",61.8,"bereinigt"
"2023-04-30T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",10.32,"bereinigt"
"2023-04-30T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",8.37,"bereinigt"
"2023-04-30T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",79.85,"bereinigt"
"2023-04-30T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-30T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9016.85,"bereinigt"
"2023-04-30T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",13.82,"bereinigt"
"2023-04-30T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",6.07,"bereinigt"
"2023-04-30T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",17.12,"bereinigt"
"2023-04-30T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",54.22,"bereinigt"
"2023-04-30T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",9.1,"bereinigt"
"2023-04-30T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",7.39,"bereinigt"
"2023-04-30T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",74.8,"bereinigt"
"2023-04-30T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-04-30T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.78,"bereinigt"
"2023-04-30T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.7,"bereinigt"
"2023-04-30T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.24,"bereinigt"
"2023-04-30T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",66.78,"bereinigt"
"2023-04-30T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",81.71,"bereinigt"
"2023-04-30T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.98,"bereinigt"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.19,"bereinigt"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",6.24,"bereinigt"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.83,"bereinigt"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",9.13,"bereinigt"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",64.16,"bereinigt"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",7.11,"bereinigt"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.34,"bereinigt"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",84.71,"bereinigt"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14237.11,"bereinigt"
"2023-05-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",10.25,"bereinigt"
"2023-05-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",3.59,"bereinigt"
"2023-05-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",14.11,"bereinigt"
"2023-05-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",62.63,"bereinigt"
"2023-05-01T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",7.15,"bereinigt"
"2023-05-01T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.68,"bereinigt"
"2023-05-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",81.47,"bereinigt"
"2023-05-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-05-01T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",7020.06,"bereinigt"
"2023-05-01T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",19.55,"bereinigt"
"2023-05-01T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",8.12,"bereinigt"
"2023-05-01T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",24.93,"bereinigt"
"2023-05-01T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",45.07,"bereinigt"
"2023-05-01T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",7,"bereinigt"
"2023-05-01T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",5.4,"bereinigt"
"2023-05-01T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",64.81,"bereinigt"
"2023-05-01T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-05-01T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.19,"bereinigt"
"2023-05-01T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.76,"bereinigt"
"2023-05-01T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.93,"bereinigt"
"2023-05-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",67.13,"bereinigt"
"2023-05-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",80.48,"bereinigt"
"2023-05-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1,"bereinigt"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.22,"bereinigt"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",12.88,"bereinigt"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.66,"bereinigt"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",15.95,"bereinigt"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",64.54,"bereinigt"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",8.94,"bereinigt"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.29,"bereinigt"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",82.34,"bereinigt"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14859.15,"bereinigt"
"2023-05-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",17.89,"bereinigt"
"2023-05-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",8.09,"bereinigt"
"2023-05-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",21.82,"bereinigt"
"2023-05-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",60.86,"bereinigt"
"2023-05-02T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",9.15,"bereinigt"
"2023-05-02T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",6.84,"bereinigt"
"2023-05-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",82.71,"bereinigt"
"2023-05-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2023-05-02T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9969.24,"bereinigt"
"2023-05-02T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",28.32,"bereinigt"
"2023-05-02T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",17.08,"bereinigt"
"2023-05-02T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",27.97,"bereinigt"
"2023-05-02T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",51.57,"bereinigt"
"2023-05-02T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",11.24,"bereinigt"
"2023-05-02T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.94,"bereinigt"
