"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2024-11-15T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",35.84,"bereinigt"
"2024-11-15T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",33.48,"bereinigt"
"2024-11-15T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",8.51,"bereinigt"
"2024-11-15T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",18.75,"bereinigt"
"2024-11-15T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",14,"bereinigt"
"2024-11-15T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",36.5,"bereinigt"
"2024-11-15T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-15T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.72,"bereinigt"
"2024-11-15T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.52,"bereinigt"
"2024-11-15T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",14.71,"bereinigt"
"2024-11-15T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",25.62,"bereinigt"
"2024-11-15T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",10.3,"bereinigt"
"2024-11-15T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",8.46,"bereinigt"
"2024-11-15T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",55.09,"bereinigt"
"2024-11-15T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-16T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.87,"bereinigt"
"2024-11-16T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.34,"bereinigt"
"2024-11-16T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",22.49,"bereinigt"
"2024-11-16T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",13.31,"bereinigt"
"2024-11-16T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",22.59,"bereinigt"
"2024-11-16T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",7.47,"bereinigt"
"2024-11-16T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",16.27,"bereinigt"
"2024-11-16T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",13.73,"bereinigt"
"2024-11-16T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",19.93,"bereinigt"
"2024-11-16T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-16T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",7525.39,"bereinigt"
"2024-11-16T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",46.04,"bereinigt"
"2024-11-16T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",37.53,"bereinigt"
"2024-11-16T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",30.51,"bereinigt"
"2024-11-16T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",5.62,"bereinigt"
"2024-11-16T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",16.51,"bereinigt"
"2024-11-16T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",14.93,"bereinigt"
"2024-11-16T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",14.93,"bereinigt"
"2024-11-16T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-16T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",NA,"bereinigt"
"2024-11-16T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",34.37,"bereinigt"
"2024-11-16T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",25.71,"bereinigt"
"2024-11-16T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",26.3,"bereinigt"
"2024-11-16T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",5.2,"bereinigt"
"2024-11-16T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",16.51,"bereinigt"
"2024-11-16T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",14.98,"bereinigt"
"2024-11-16T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",16.87,"bereinigt"
"2024-11-16T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-16T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",14.55,"bereinigt"
"2024-11-16T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",4.86,"bereinigt"
"2024-11-16T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",20.37,"bereinigt"
"2024-11-16T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",13.41,"bereinigt"
"2024-11-16T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",13.91,"bereinigt"
"2024-11-16T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",12.73,"bereinigt"
"2024-11-16T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",29.09,"bereinigt"
"2024-11-16T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-17T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.78,"bereinigt"
"2024-11-17T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.29,"bereinigt"
"2024-11-17T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",13.14,"bereinigt"
"2024-11-17T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.4,"bereinigt"
"2024-11-17T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",18.39,"bereinigt"
"2024-11-17T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",23.82,"bereinigt"
"2024-11-17T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",15.68,"bereinigt"
"2024-11-17T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",12.78,"bereinigt"
"2024-11-17T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",55.7,"bereinigt"
"2024-11-17T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-17T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",5895.61,"bereinigt"
"2024-11-17T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",28.29,"bereinigt"
"2024-11-17T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",18.01,"bereinigt"
"2024-11-17T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",26.5,"bereinigt"
"2024-11-17T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",20.25,"bereinigt"
"2024-11-17T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.75,"bereinigt"
"2024-11-17T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",13.69,"bereinigt"
"2024-11-17T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",54.2,"bereinigt"
"2024-11-17T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-17T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",NA,"bereinigt"
"2024-11-17T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",22.87,"bereinigt"
"2024-11-17T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",12,"bereinigt"
"2024-11-17T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",25.33,"bereinigt"
"2024-11-17T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",17.49,"bereinigt"
"2024-11-17T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",15.79,"bereinigt"
"2024-11-17T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",13.86,"bereinigt"
"2024-11-17T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",43.93,"bereinigt"
"2024-11-17T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-17T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.84,"bereinigt"
"2024-11-17T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.94,"bereinigt"
"2024-11-17T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",13.92,"bereinigt"
"2024-11-17T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",31.73,"bereinigt"
"2024-11-17T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",14.53,"bereinigt"
"2024-11-17T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",12.6,"bereinigt"
"2024-11-17T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",59.27,"bereinigt"
"2024-11-17T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-18T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.76,"bereinigt"
"2024-11-18T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.21,"bereinigt"
"2024-11-18T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",7.68,"bereinigt"
"2024-11-18T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.14,"bereinigt"
"2024-11-18T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",11.4,"bereinigt"
"2024-11-18T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",51.83,"bereinigt"
"2024-11-18T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",8.34,"bereinigt"
"2024-11-18T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",3.83,"bereinigt"
"2024-11-18T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",71.09,"bereinigt"
"2024-11-18T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-18T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",5785.09,"bereinigt"
"2024-11-18T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",13.91,"bereinigt"
"2024-11-18T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",6.83,"bereinigt"
"2024-11-18T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",16.13,"bereinigt"
"2024-11-18T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",50.24,"bereinigt"
"2024-11-18T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.63,"bereinigt"
"2024-11-18T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.36,"bereinigt"
"2024-11-18T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",66.99,"bereinigt"
"2024-11-18T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-18T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",NA,"bereinigt"
"2024-11-18T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",27.12,"bereinigt"
"2024-11-18T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",16.23,"bereinigt"
"2024-11-18T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",26.98,"bereinigt"
"2024-11-18T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",38.47,"bereinigt"
"2024-11-18T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",7.79,"bereinigt"
"2024-11-18T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",3.17,"bereinigt"
"2024-11-18T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",59.2,"bereinigt"
"2024-11-18T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-18T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.73,"bereinigt"
"2024-11-18T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.08,"bereinigt"
"2024-11-18T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7.4,"bereinigt"
"2024-11-18T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",56.71,"bereinigt"
"2024-11-18T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",5.03,"bereinigt"
"2024-11-18T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",2.69,"bereinigt"
"2024-11-18T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",73.03,"bereinigt"
"2024-11-18T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-19T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.74,"bereinigt"
"2024-11-19T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.18,"bereinigt"
"2024-11-19T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",5.06,"bereinigt"
"2024-11-19T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.66,"bereinigt"
"2024-11-19T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",7.13,"bereinigt"
"2024-11-19T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",62.55,"bereinigt"
"2024-11-19T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",4.8,"bereinigt"
"2024-11-19T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",2.27,"bereinigt"
"2024-11-19T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",76.81,"bereinigt"
"2024-11-19T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-19T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",5914.68,"bereinigt"
"2024-11-19T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",13.42,"bereinigt"
"2024-11-19T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",7.06,"bereinigt"
"2024-11-19T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",14.83,"bereinigt"
"2024-11-19T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",58.54,"bereinigt"
"2024-11-19T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.31,"bereinigt"
"2024-11-19T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",2.22,"bereinigt"
"2024-11-19T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",75.68,"bereinigt"
"2024-11-19T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-19T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9201.17,"bereinigt"
"2024-11-19T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",20.76,"bereinigt"
"2024-11-19T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",12.93,"bereinigt"
"2024-11-19T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",19.88,"bereinigt"
"2024-11-19T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",51.17,"bereinigt"
"2024-11-19T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",4.9,"bereinigt"
"2024-11-19T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",1.47,"bereinigt"
"2024-11-19T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",66.94,"bereinigt"
"2024-11-19T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-19T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.02,"bereinigt"
"2024-11-19T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.84,"bereinigt"
"2024-11-19T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.49,"bereinigt"
"2024-11-19T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",67.5,"bereinigt"
"2024-11-19T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",2.92,"bereinigt"
"2024-11-19T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",1.37,"bereinigt"
"2024-11-19T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",82.8,"bereinigt"
"2024-11-19T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-20T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.77,"bereinigt"
"2024-11-20T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.2,"bereinigt"
"2024-11-20T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",7.38,"bereinigt"
"2024-11-20T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.15,"bereinigt"
"2024-11-20T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",10.82,"bereinigt"
"2024-11-20T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",60.59,"bereinigt"
"2024-11-20T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.14,"bereinigt"
"2024-11-20T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",2.65,"bereinigt"
"2024-11-20T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",71.13,"bereinigt"
"2024-11-20T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-20T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",5335.9,"bereinigt"
"2024-11-20T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",15.33,"bereinigt"
"2024-11-20T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",8.01,"bereinigt"
"2024-11-20T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",17.04,"bereinigt"
"2024-11-20T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",57.48,"bereinigt"
"2024-11-20T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.17,"bereinigt"
"2024-11-20T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",2.46,"bereinigt"
"2024-11-20T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",72.57,"bereinigt"
"2024-11-20T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-20T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11621.63,"bereinigt"
"2024-11-20T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",25.37,"bereinigt"
"2024-11-20T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",15.58,"bereinigt"
"2024-11-20T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",24.62,"bereinigt"
"2024-11-20T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",49.53,"bereinigt"
"2024-11-20T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",4.72,"bereinigt"
"2024-11-20T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",1.6,"bereinigt"
"2024-11-20T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",68.23,"bereinigt"
"2024-11-20T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-20T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.94,"bereinigt"
"2024-11-20T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.16,"bereinigt"
"2024-11-20T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7.68,"bereinigt"
"2024-11-20T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",63.35,"bereinigt"
"2024-11-20T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",3.17,"bereinigt"
"2024-11-20T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",1.66,"bereinigt"
"2024-11-20T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",73.57,"bereinigt"
"2024-11-20T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-21T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.91,"bereinigt"
"2024-11-21T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.24,"bereinigt"
"2024-11-21T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",15.22,"bereinigt"
"2024-11-21T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",6.25,"bereinigt"
"2024-11-21T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",19.54,"bereinigt"
"2024-11-21T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",51.93,"bereinigt"
"2024-11-21T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.84,"bereinigt"
"2024-11-21T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",3.41,"bereinigt"
"2024-11-21T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",66.58,"bereinigt"
"2024-11-21T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-21T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",8018.47,"bereinigt"
"2024-11-21T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",24.21,"bereinigt"
"2024-11-21T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",12.66,"bereinigt"
"2024-11-21T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",26.88,"bereinigt"
"2024-11-21T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",48.41,"bereinigt"
"2024-11-21T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.71,"bereinigt"
"2024-11-21T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.72,"bereinigt"
"2024-11-21T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",65.52,"bereinigt"
"2024-11-21T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-21T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",15413.99,"bereinigt"
"2024-11-21T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",31.96,"bereinigt"
"2024-11-21T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",20.57,"bereinigt"
"2024-11-21T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",29.57,"bereinigt"
"2024-11-21T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",44.46,"bereinigt"
"2024-11-21T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",6.94,"bereinigt"
"2024-11-21T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",3.14,"bereinigt"
"2024-11-21T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",63.75,"bereinigt"
"2024-11-21T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-21T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.37,"bereinigt"
"2024-11-21T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.01,"bereinigt"
"2024-11-21T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",8.72,"bereinigt"
"2024-11-21T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",61.3,"bereinigt"
"2024-11-21T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",3.87,"bereinigt"
"2024-11-21T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",2.51,"bereinigt"
"2024-11-21T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",70.88,"bereinigt"
"2024-11-21T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-22T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.89,"bereinigt"
"2024-11-22T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"bereinigt"
"2024-11-22T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.86,"bereinigt"
"2024-11-22T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.25,"bereinigt"
"2024-11-22T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",16.16,"bereinigt"
"2024-11-22T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",56.01,"bereinigt"
"2024-11-22T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.48,"bereinigt"
"2024-11-22T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",3.59,"bereinigt"
"2024-11-22T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",65.66,"bereinigt"
"2024-11-22T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-22T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",6521.83,"bereinigt"
"2024-11-22T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.63,"bereinigt"
"2024-11-22T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",9.43,"bereinigt"
"2024-11-22T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",21.17,"bereinigt"
"2024-11-22T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",53.3,"bereinigt"
"2024-11-22T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.48,"bereinigt"
"2024-11-22T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.48,"bereinigt"
"2024-11-22T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",65.52,"bereinigt"
"2024-11-22T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-11-22T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",13073.78,"bereinigt"
"2024-11-22T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",32.14,"bereinigt"
"2024-11-22T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",19.92,"bereinigt"
"2024-11-22T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",30.93,"bereinigt"
